tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-3614947215298001	5823872688582849503	rt user : eu não sou racista eu já dei uns bj num neguinho	2015-1-20	0	0	x	x	x	0	0
6770967571164369127	5823872688582849503	diz q é negra só pra reclamar de racismo pfff	2015-1-20	0	0	x	x	x	0	0
6392225830215305117	5823872688582849503	user eu tiro o print pq se pegar link é perigo de apagarem	2015-1-20	0	0	x	x	x	0	0
232975609934380174	5823872688582849503	user é muito branco se doendo porque não tem capacidade e joga a culpa nas cotas .	2015-1-20	0	0	x	x	x	0	0
-7714214585209087910	5823872688582849503	to cansada de vcs discutindo racismo vo dar unfolo	2015-1-20	0	0	x	x	x	0	0
-7136106241411854772	-438591700668241783	blessed to be stressed 😇	2015-1-20	x	x	x	x	x	x	0
-5577469881872571968	5823872688582849503	user user criticar gente branca . eu posto vários prints de racistas como denúncia .	2015-1-20	0	0	x	x	x	0	0
764614972488022495	5823872688582849503	" " " nao é que eu sou racista mas ele é negro " " "	2015-1-21	0	0	x	x	x	0	1
-2261737648828857452	5823872688582849503	tem tanto negro nesse bbb q eles vão usar as estalecas pra comprar droga	2015-1-21	0	0	x	x	x	0	0
-8491466515861073154	5823872688582849503	user user vai levar processo url	2015-1-21	0	0	x	x	x	0	0
-7179945789065318641	5823872688582849503	user user talvez . não posso acusar sem saber . vou aguardar a resposta pra ver onde essa menina aprendeu a ser escrota .	2015-1-21	0	0	x	x	x	0	0
1354093399667879463	5823872688582849503	user crime de ódio , se não me engano	2015-1-21	0	0	x	x	x	0	0
3013592729041863564	5823872688582849503	ai tem muito preto no bbb nem vo assistir kkk	2015-1-21	0	0	x	x	x	0	1
-6598929072417994183	5823872688582849503	user o oscar é racista . se tu diz que não , é ignorar o racismo apontado pelos negros . " só porque não tem " não tem , that is the point .	2015-1-21	0	0	x	x	x	0	0
-7669013552593865483	5823872688582849503	user algumas pessoas acham que racismo é só agressão . por isso não se consideram racistas .	2015-1-21	0	0	x	x	x	0	0
-2467039814964123692	5823872688582849503	user o adreanu é negro	2015-1-21	0	0	x	x	x	0	1
5319259162619234995	5823872688582849503	user fico feliz ! ! sim , ela tem 15 anos e mora em santos . fiquei a tarde toda prourando algo mais , mas ela quase não existe .	2015-1-21	0	0	x	x	x	0	0
-7167735310912725286	5823872688582849503	user no perfil dela não tem , entende ?	2015-1-21	0	0	x	x	x	0	0
-830511305532914988	5823872688582849503	user user por favor ! ! tem mais foto dela aqui url	2015-1-21	0	0	x	x	x	0	0
2513763611378149357	5823872688582849503	user user nossa miga , cê acha mesmo que a vida de um negro é mais fácil ? tu não sabe o que é preconceito .	2015-1-23	0	0	x	x	x	0	0
521767060949915180	5823872688582849503	user user que dó da branca privilegiada que não conseguiu passar em engenharia mas o papai vai pagar .	2015-1-23	0	0	x	x	x	0	0
-4027254451797458208	5823872688582849503	user user quem falou de processo foi seu amigo , fia .	2015-1-23	0	0	x	x	x	0	0
-8074993886943694594	5823872688582849503	user user mas eu comecei a falar de processo ? além de racista agora ces sao cego ?	2015-1-23	0	0	x	x	x	0	0
6195971213059489854	5823872688582849503	user user não to a fim de explicar que racismo inverso não existe , aprende sozinha , branquela .	2015-1-23	0	0	x	x	x	0	0
-5483121920154564024	5823872688582849503	user user vc acha que o racismo é culpa dos negros agora ?	2015-1-23	0	0	x	x	x	0	1
7793587408962209355	5823872688582849503	user user pois é , to muito ocupada denunciando racista q acha que a vida é fácil	2015-1-23	0	0	x	x	x	0	0
-8045761444632900317	5823872688582849503	user user user amo esse texto <3	2015-1-23	0	0	x	x	x	0	0
3522233641719422481	5823872688582849503	user tipo o quê ?	2015-1-24	0	0	x	x	x	0	0
-8428636347845993890	5823872688582849503	user samba é cultura negra . independente se o negro não saiba sambar . brancos podem sambar , mas não podem representar o samba .	2015-1-24	0	0	x	x	x	0	1
-3978719507483041680	5823872688582849503	user são irônicos e se você concorda com algum , reveja seus conceitos <3	2015-1-24	0	0	x	x	x	0	0
-4813315872609674504	5823872688582849503	♥ iggy ♥ é mto melhor q nicki minaj pfvrr	2015-1-24	0	0	x	x	x	0	0
421821896627982977	5823872688582849503	acho que tatuagem colorida só fica bonito em gente muito branca ! ! !	2015-1-24	0	0	x	x	x	0	0
-4358370641883595269	5823872688582849503	negros de bem	2015-1-24	0	0	x	x	x	0	0
-7880169464650495553	5823872688582849503	user questão de gosto	2015-1-25	0	0	x	x	x	0	0
5649479370059565450	5823872688582849503	user por que vc me segue	2015-1-25	0	0	x	x	x	0	0
-3290786712443330014	5823872688582849503	vcs tao certo url	2015-1-25	0	0	x	x	x	0	0
7579510182305260167	-2517542608977171753	cause i miss user url	2015-1-25	0	1	Morgantown	West Virginia	0	0	0
-5649819134994122908	5823872688582849503	user toma esse block maroto porque aqui é lugar pra te zoar , não te endossar .	2015-1-25	0	0	x	x	x	0	0
-8673472999362723911	-8699894400298919310	rt user : ñ esqueça hoje as 20:00 teremos tag de divulgação do twitter oficial do rafael . user talicksseguetalicks url	2015-1-25	1	0	x	x	x	0	0
4734994077869186601	5823872688582849503	user negras não pode pintar cabelo é apropriação o k url	2015-1-25	0	0	x	x	x	0	1
5950828227627576196	5823872688582849503	user os negro não tá nem aí pode usar o que quiser url	2015-1-25	0	0	x	x	x	0	0
6310274632750960170	5823872688582849503	user se vcs jogarem o user dela e a palavra " negro " vão ver que só fala bosta	2015-1-25	0	0	x	x	x	0	0
4598911656313964715	5823872688582849503	user ngm perguntou sua opiniao de branca sobre racismo e vc deu então acho q estamos na mesma	2015-1-26	0	0	x	x	x	0	0
4870415265756960920	5823872688582849503	user não aceita que ela fique na mesma tecla de racismo que só ela sofre , isso é silenciamento	2015-1-26	0	0	x	x	x	0	0
5130439075388260868	5823872688582849503	user user quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil	2015-1-26	0	0	x	x	x	0	1
6260866895968290708	5823872688582849503	user user se vc acha que é racismo me processa	2015-1-26	0	0	x	x	x	0	0
3944257456382619205	5823872688582849503	user user eu acho q vc só fala bosta	2015-1-26	0	0	x	x	x	0	0
8618250423642403424	5823872688582849503	user vc devia calar a boca pq vc é tão racista quanto	2015-1-26	0	0	x	x	x	0	0
6988557261804157553	5823872688582849503	user eu tb mas fazer o que ne não pode matar que nooooossa	2015-1-26	0	0	x	x	x	0	0
-2733945746216397587	5823872688582849503	user racista-machista sem argumentos , é o que mais tem	2015-1-26	0	0	x	x	x	0	0
26258981775093817	5823872688582849503	estou cansada das palavras : homofobia , racismo , gordofobia , feministas ! ! ! como eu queria voltar pros anos 90 , eu ouvia bem menos ...	2015-1-29	0	0	x	x	x	0	0
-7129519600925492298	5823872688582849503	meus filhos no protesto ontem ! ! url	2015-3-16	0	0	x	x	x	0	0
2158138024216074550	5823872688582849503	distribuí no protesto ontem kkkk a culpa não é minha hein url	2015-3-16	0	0	x	x	x	0	0
3081836066769975621	-7115945932450599225	user aeoooooooooo	2015-3-16	1	1	x	x	x	0	0
-4100078385035769790	5823872688582849503	o brasileiro está cansado de ser enganado ! ! ! sos regime militar get out dilma	2015-3-16	0	0	x	x	x	0	0
6196666870774671312	5823872688582849503	ai que saudade da ditadura ...	2015-3-17	0	0	x	x	x	0	0
326824168964128529	5823872688582849503	minha mulher está ministrando um curso de atualização para secretárias do lar no rj , onde já se viu pendurar pano de prato no ombro ! ! !	2015-3-17	0	0	x	x	x	0	1
3879367950063113552	5823872688582849503	essa imagem é montagem coisa de comunista url	2015-6-19	0	0	x	x	x	0	0
-5468802980456958124	5823872688582849503	hoje em dia não pode mais praticar genocídio numa igreja que já é racismo	2015-6-19	0	0	x	x	x	0	1
4778380940713111179	5823872688582849503	da educação que eu recebi em casa , homem foi feito pra mulher e vice verso ... o resto é modinha !	2015-10-5	0	0	x	x	x	0	1
-7274309755946673598	5823872688582849503	trança é bonito , para quem tem cabelo ruim é uma salvação [ todos riem ]	2015-10-5	0	0	x	x	x	0	0
-8560860472766653850	5823872688582849503	não precisamos de um dia da consciência negra , branca , parda , amarela , albina ... precisamos de 365 dias de consciência humana .	2015-11-20	0	0	x	x	x	0	0
-5386968203327012706	5823872688582849503	rt user : quando é pra ter consciência humana durante o resto do ano vocês não tem ai hj vem o chorume	2015-11-20	0	0	x	x	x	0	0
-4297887550800987286	5823872688582849503	porra ! ! ! que programa racista esse hashtag ! ! ! só tem negros ! não tem um dedicado a loiras ! ! ! sou discriminada ! ! !	2015-12-6	0	0	x	x	x	0	1
5882666838419659604	8416193520579279978	quando for presidente desse país , darei passagens p / bichas todas irem pra argentina serem governadas pelo lindo ( sqn ) do maurício macri ! 🚌	2016-3-9	0	0	x	x	x	0	0
905257075173224335	8416193520579279978	hashtag bolsonaro em discussão sobre idiotas e homofobia :d	2016-3-9	0	0	x	x	x	0	0
-7832338944080814459	8416193520579279978	vem kiridãm ! marco feliciano articula para ser candidato a vice de bolsonaro em 2018 url url	2016-3-9	0	0	x	x	x	0	0
4006623340116113419	8416193520579279978	quem será meu vice ? oh dúvida cruel ... url	2016-3-11	0	0	x	x	x	0	0
579778297607526156	8416193520579279978	minha entrevista com a kiridíssima user está dando o que falar ... url	2016-3-11	0	0	x	x	x	0	0
-1448964591650870949	8416193520579279978	a notícia é velha mas o preconceito está sempre presente 🎁 url	2016-3-11	0	0	x	x	x	0	0
415278139919155403	7019047345977844842	user pq tá complicado	2016-4-17	1	1	x	State of Rio de Janeiro	1	0	0
-7272030948526887757	1781353818636681941	rt user : just some chemtrail patents url	2016-4-25	1	0	x	x	x	1	0
-2117416795494595567	-5425542441887882173	yo hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag	2016-5-9	x	x	x	x	x	x	0
-4529384321706350	2056118684949884877	hashtag novo resgate a caminho url hashtag hashtag url	2016-5-29	x	x	x	x	0	x	0
-5716835644173271118	2056118684949884877	a greve dos estivadores url hashtag hashtag	2016-5-29	x	x	x	x	0	x	0
5374653666840945352	2056118684949884877	só o nacionalismo é solução ! por user url hashtag hashtag hashtag	2016-5-30	x	x	x	x	0	x	0
2901276718164957210	2056118684949884877	de user aproveitamento da chamada “ crise dos refugiados ” url hashtag hashtag hashtag hashtag	2016-5-31	x	x	x	x	0	x	0
-1278623197739242294	-5085082427784691799	rt user : 千里阪急ホテルのプールサイドビアガーデンで 、 沸き上がるビール 「 トルネード 」 なるものがありまして 、 これを見たさに何杯でも飲みたくなる誘惑が ・ ・ ・ 。 url	2016-6-1	x	x	x	x	x	x	0
1924482527981192419	-232731225583413563	rt user : أنصتوا له لتهدأ نفوسكم ولتطمئن به قلوبكم 🌺 hashtag hashtag يبكي ويبكي المصلين في مقطع خاشع جدا ً url	2016-6-1	1	1	Giza	Giza Governorate	0	0	1
-513832642295520117	2056118684949884877	dia de portugal ! url	2016-6-11	x	x	x	x	0	x	0
7169071182904977521	-6852764515776927469	rt user : شكلك م ُ ثير للشفقه وأنت تحاول تقنع الناس بالشي اللي تسويه عشان يكفو عن إنتقادك ، إعمل اللي تبيه دامك مقتنع فيه ولا تعطي لكل …	2016-6-12	x	x	x	x	0	x	0
8271992545696643586	2056118684949884877	o pnr e o dia de portugal url hashtag hashtag hashtag url	2016-6-13	x	x	x	x	0	x	0
3575993850609449772	2056118684949884877	discurso de user no “ 10 de junho ” de 2016 url hashtag hashtag hashtag	2016-6-13	x	x	x	x	0	x	0
1499603740123568330	2056118684949884877	rt user : esperança na vitória do hashtag e no efeito dominó sobre a aberrante ue . user não ! europa das nações sim ! ht …	2016-6-14	x	x	x	x	0	x	0
-5304228299951191147	9067538999285540109	user the phrase " gender equality " is mentioned 48 times in the report .	2016-6-20	1	1	Melbourne	Victoria	0	0	0
-7783358175030506684	2056118684949884877	pela europa das nações livres e soberanas , este é e sempre será o nosso modelo ! url hashtag hashtag url	2016-6-21	x	x	x	x	0	x	0
4161593348196638712	2056118684949884877	de hashtag a hashtag o efeito dominó url hashtag hashtag hashtag url	2016-6-24	x	x	x	x	0	x	0
9145065330993377356	2056118684949884877	dia de portugal - 2016 : url via user	2016-7-3	x	x	x	x	0	x	0
-8811283311001192067	-9200649736044815159	que sonho horrível , acordei chorando	2016-7-4	1	1	x	x	x	0	0
5973396750301467738	2056118684949884877	lutar pelos nossos direitos url hashtag hashtag hashtag	2016-7-4	x	x	x	x	0	x	0
-1796426525057743325	2056118684949884877	portugal à deriva … de user url hashtag hashtag hashtag	2016-7-10	x	x	x	x	0	x	0
-8520056645006204892	2616742979308795567	user i had one supplier promise to use fedex whenever he sent me anything instead of his usual parcelfarce contract	2016-7-13	x	x	x	x	0	x	1
-6046495278649641493	2056118684949884877	atentados em frança url hashtag hashtag hashtag url	2016-7-16	x	x	x	x	0	x	0
5036297959997439578	2056118684949884877	veja as fotos e o vídeo . islão , aqui , não ! url hashtag hashtag hashtag hashtag hashtag hashtag	2016-8-3	x	x	x	x	0	x	1
6932329670618101696	-8535475785137127660	rt user : questi trailer di dunkirk che escono okay ma dov'è harry io voglio harry il mondo vuole harry lo sapete vero sì e allo …	2016-8-4	0	1	x	x	x	1	0
812618598923151132	2056118684949884877	rt user : abram os olhos com esta equação : hashtag + ( user , user , user , hashtag hashtag = escravidão / austeridade . até quan …	2016-8-6	x	x	x	x	0	x	0
-5305590870927381361	2056118684949884877	rt user : os verdadeiros rostos da fome em portugal user user url hashtag hashtag hashtag	2016-8-6	x	x	x	x	0	x	0
-963771489935663697	2056118684949884877	acções do hashtag hashtag e hashtag url hashtag hashtag url	2016-8-6	x	x	x	x	0	x	0
4426409761093986630	2056118684949884877	mais um episódio na novela das viagens , agora envolvendo protagonistas da cdu . é tudo farinha do mesmo saco ! url	2016-8-12	x	x	x	x	0	x	0
4267908243225663913	2056118684949884877	é imperioso acabar com o terrorismo incendiário e com as negociatas à volta dos incêndios ! url url	2016-8-13	x	x	x	x	0	x	0
-4171503708747647767	7289701513829407350	rt user : ds sz 11 $ 250 invoice shipped user user user user url	2016-8-17	x	x	x	x	x	x	0
-983614863183326756	2056118684949884877	no sábado , dia 24 de setembro , pelas 20h00 , o pnr realiza o seu “ jantar de reentrada política ” , em lisboa . url	2016-8-19	x	x	x	x	0	x	0
-3291137734412264895	2056118684949884877	rt user : hashtag morreu em combate ao hashtag que perdure o seu exemplo e que o seu sacrifício não seja em vão . url	2016-9-9	x	x	x	x	0	x	0
-1327059313204531320	2056118684949884877	rt user : isto é deitar lenha para a fogueira . querem mais 75 milhões de muçulmanos com livre circulação na europa ? traidores ! ht …	2016-9-9	x	x	x	x	0	x	0
-1604903151710442476	2056118684949884877	rt user : interrupções voluntárias da gravidez ( cultura de morte ) " legalmente " efectuadas nos hospitais , portugal , 2001 ‐ 2012 url	2016-9-9	x	x	x	x	0	x	0
-1596937324011157595	2056118684949884877	regular os mercados energéticos e financeiros url hashtag hashtag hashtag	2016-9-9	x	x	x	x	0	x	0
-787504649219101873	-368160961790916074	lívia nepomuceno , fox sports . só consigo olhar para uma coisa . duas , no caso . url	2016-9-12	0	0	São Paulo	State of São Paulo	1	1	0
-2850818137961470639	-368160961790916074	mulher em estádio de futebol só faz merda . se pelo menos estivesse totalmente pelada , mas nem isso url	2016-9-12	0	0	São Paulo	State of São Paulo	1	1	1
8948050286706625748	-368160961790916074	mulher , dica de foto pra vc tirar com suas amigas url	2016-9-18	0	0	São Paulo	State of São Paulo	1	1	0
7981854229028573790	-368160961790916074	user oq vc mais gosta na cama edredom ou cobertor ?	2016-9-18	0	0	São Paulo	State of São Paulo	1	1	0
1208560690035736688	-368160961790916074	as teta da loirinha tá demais hashtag url	2016-9-18	0	0	São Paulo	State of São Paulo	1	1	1
-8027757225622534358	-368160961790916074	a lista de talentos de uma feminista , clique aqui para visualizar url	2016-9-19	0	0	São Paulo	State of São Paulo	1	1	0
-1920176545829043342	-368160961790916074	hashtag vc lê grande prêmio do cinema . eu entendo outra coisa .. famosa q cobra por hora o final feliz	2016-9-20	0	0	São Paulo	State of São Paulo	1	1	0
6173420549650918944	-368160961790916074	globo disse q n ia abandonar o futebol feminino . no menu do site do globoesporte tem link pro site do neymar mas n tem pro futebol feminino	2016-9-20	0	0	São Paulo	State of São Paulo	1	1	0
-2110865061548948949	-6781271168709786502	rt user : i want some motherfucking • chipotle • panda express • chick fil a • sonic • american best wings but no i'm in sch …	2016-9-20	x	x	x	x	x	x	0
-7541214850356480297	-368160961790916074	um retardado se mata de beber , aí depois tentam proibir todo o resto de beber tb url	2016-9-20	0	0	São Paulo	State of São Paulo	1	1	0
7903036979892365559	-368160961790916074	mulher , até a angelina jolie é traida e vc acha q vc não ? larga de ser otária	2016-9-20	0	0	São Paulo	State of São Paulo	1	1	1
3291052403142475846	-4846765109509741402	rt user : puta merda que sorrriso lindo ...	2016-9-21	0	1	x	Rio de Janeiro	1	1	1
-5621580175505834573	-368160961790916074	user vixi as tretas	2016-9-21	0	0	São Paulo	State of São Paulo	1	1	0
6121705920481337552	-1176243023251251435	物は調達してきた … … … さぁ 。	2016-9-22	1	0	x	x	x	1	0
3438131987227470408	-368160961790916074	user só sei q é um bosta	2016-9-22	0	0	São Paulo	State of São Paulo	1	1	0
-5713597098347916517	-368160961790916074	user o cara é mil grau total , vou morrer	2016-9-22	0	0	São Paulo	State of São Paulo	1	1	0
-2246472583112748016	-368160961790916074	essa hora só tem puta e viado online	2016-9-23	0	0	São Paulo	State of São Paulo	1	1	1
-3431990727439987195	-368160961790916074	user tá exagerando já	2016-9-24	0	0	São Paulo	State of São Paulo	1	1	0
-290012083034486653	-368160961790916074	em qual vc ia primeiro ? ! url	2016-9-24	0	0	São Paulo	State of São Paulo	1	1	0
-6075443539826727695	-368160961790916074	se vc tiver 4 paus sim url	2016-9-24	0	0	São Paulo	State of São Paulo	1	1	0
9167004589699240723	-368160961790916074	qndo falo " ir em mulher " me refiro a meter a rola nela url	2016-9-24	0	0	São Paulo	State of São Paulo	1	1	1
8361774402832824157	-368160961790916074	vencedora do concurso . a seguidora q tiver uma bunda parecida pode passar em nossa sede para retirar o grosso prêmio url	2016-9-24	0	0	São Paulo	State of São Paulo	1	1	1
-6600684396515312111	-368160961790916074	user no seu caso eu posso entregar tb . sem problemas	2016-9-24	0	0	São Paulo	State of São Paulo	1	1	0
-1700476088933621024	-368160961790916074	meninas tem q ser ensinadas q sentimentalismo é merda , a disney é golpista ( não existe príncipe ) e cavalheirismo é frescura no rabo	2016-9-24	0	0	São Paulo	State of São Paulo	1	1	0
7529084938088647534	-368160961790916074	mulher boa é assim url	2016-9-25	0	0	São Paulo	State of São Paulo	1	1	1
4332877286903530458	-368160961790916074	user user user e ainda chamou os amigo bicha da catracadaportras pra ajuda-lo	2016-9-26	0	0	São Paulo	State of São Paulo	1	1	1
3454682962416278683	-368160961790916074	" mais mulheres na política ! " a maioria do eleitorado é mulher ! não são mais eleitas pq mulher não confia em mulher nenhuma	2016-9-26	0	0	São Paulo	State of São Paulo	1	1	1
-5675258085346326445	-368160961790916074	queremos liberação de armas , drogas e prostituição , pela família !	2016-9-27	0	0	São Paulo	State of São Paulo	1	1	0
2892367509957844892	-368160961790916074	hashtag vc deveria ter sido abortado	2016-9-28	0	0	São Paulo	State of São Paulo	1	1	1
-5009779189398705181	2056118684949884877	os “ refugiados ” e a classe política traidora url hashtag hashtag hashtag hashtag	2016-9-28	x	x	x	x	0	x	0
459643259357661666	-368160961790916074	user quem desarma mais ? geromel ou maicon ?	2016-9-29	0	0	São Paulo	State of São Paulo	1	1	0
2847351249621121130	-368160961790916074	sexta à noite = puteiro	2016-10-1	0	0	São Paulo	State of São Paulo	1	1	0
246665266449707546	2056118684949884877	abismo da desigualdade e injustiça . user url hashtag hashtag hashtag	2016-10-3	x	x	x	x	0	x	0
1111528513680150438	-368160961790916074	só podia ser mulher pra reparar roupa url	2016-10-4	0	0	São Paulo	State of São Paulo	1	1	1
2495454158397446071	-368160961790916074	" lugar de mulher é na cozinha " seus machistas de merda , lugar de mulher é onde ela quiser . desde q pelada . url	2016-10-4	0	0	São Paulo	State of São Paulo	1	1	1
-3674528516131351205	2056118684949884877	" não aumentarei a carga fiscal ... assumo que me demitirei se não houver outra alternativa . temos de honrar a palavr … url	2016-10-5	x	x	x	x	0	x	0
2196868533262125406	-368160961790916074	eu ganho menos do que o sr , q ganha 33 mil por mês . favor transferir minha parte do seu salário até sexta . grato . url	2016-10-6	0	0	São Paulo	State of São Paulo	1	1	0
-4524961249801193802	-368160961790916074	tem " homem " q repara unha de mulher ! com certeza gostam de vara	2016-10-13	0	0	São Paulo	State of São Paulo	1	1	1
-4033423577756318467	-368160961790916074	acorda pra trabalhar ae cambada de vagabundo	2016-10-13	0	0	São Paulo	State of São Paulo	1	1	0
-3092362334602552502	748636595326631552	high seas showdown iran sends warships to yemen coast after us takes out houthi bases : url	2016-10-13	x	x	Accra	Greater Accra Region	0	x	1
-5415534231442959394	-368160961790916074	mulherada , é outubro rosa ! realizamos o exame de mama gratuitamente , basta agendar via dm hashtag url	2016-10-14	0	0	São Paulo	State of São Paulo	1	1	0
-823831788485883135	-368160961790916074	ficar definindo significado em tatuagem é coisa de mulheres e tcholas	2016-10-14	0	0	São Paulo	State of São Paulo	1	1	1
688342131860881692	-368160961790916074	user user na frente do estádio	2016-10-17	0	0	São Paulo	State of São Paulo	1	1	0
-998500865083397292	-8184690433974626135	user mirá que subo la famoso foto a tw eh ( ?	2016-10-18	x	x	Buenos Aires	Buenos Aires	0	x	1
8809540111384124134	-368160961790916074	tá calor ? chama a bombeira url	2016-10-19	0	0	São Paulo	State of São Paulo	1	1	0
7812915661909002622	-368160961790916074	sua mãe no trabalho até tarde url	2016-10-20	0	0	São Paulo	State of São Paulo	1	1	0
7824475204287844558	-368160961790916074	quer chamar atenção do marido organiza um grupal com as amigas pra ele , jumenta url	2016-10-20	0	0	São Paulo	State of São Paulo	1	1	1
3092019207052341940	-368160961790916074	user sim , eu sei . foi retórica . mas não rio acreditando .. facepalm eterno . estranho seria se não fosse psol	2016-10-21	0	0	São Paulo	State of São Paulo	1	1	0
-8440315888566148286	-368160961790916074	user não sei oq pensar .	2016-10-21	0	0	São Paulo	State of São Paulo	1	1	0
4241601918726406388	2056118684949884877	o orçaminto do “ nim ” url hashtag hashtag	2016-10-22	x	x	x	x	0	x	0
-125799411903576069	2056118684949884877	uma constituição atípica e “ sui generis ” url hashtag hashtag hashtag	2016-10-22	x	x	x	x	0	x	0
340841001339798248	2056118684949884877	rt user : juntos , vamos mudar hashtag user url	2016-10-22	x	x	x	x	0	x	0
-5611551496162579624	-368160961790916074	como amigas de verdade se tratam url	2016-10-23	0	0	São Paulo	State of São Paulo	1	1	0
4535401187980712148	-368160961790916074	fica a mensagem aí para todas as seguidoras url	2016-10-24	0	0	São Paulo	State of São Paulo	1	1	0
2865780879854995739	2056118684949884877	a afronta aos portugueses não pára ! url hashtag hashtag hashtag hashtag url	2016-10-26	x	x	x	x	0	x	0
8310529629864250694	2056118684949884877	partilhe e divulgue ! são cada vez mais os portugueses que passam fome ... e o que é que o governo tem feito ! ? url	2016-10-28	x	x	x	x	0	x	0
-5099276445124671942	2056118684949884877	rt user : orgulho em user na hashtag nunca ! o confronto político do nosso tempo é entre o nacionalismo e globalismo . htt …	2016-10-28	x	x	x	x	0	x	0
6850958192230308769	-368160961790916074	user vc viu o motivo ?	2016-10-30	0	0	São Paulo	State of São Paulo	1	1	0
3501215488790070168	-368160961790916074	user user user se elas votarem nelas mesmas , talvez ajude url	2016-10-30	0	0	São Paulo	State of São Paulo	1	1	0
7530658959682224211	-368160961790916074	user sim , a maioria do eleitorado é mulher , 51 %	2016-10-30	0	0	São Paulo	State of São Paulo	1	1	0
5952597349465392461	2056118684949884877	rt user : alguém perguntou aos portugueses se queriam este acordo duvidoso , para não dizer perigoso ? hashtag hashtag hashtag url	2016-10-31	x	x	x	x	0	x	0
-6299684226305666172	-368160961790916074	qdo vc se sentir um imbecil , assista este vídeo url	2016-10-31	0	0	São Paulo	State of São Paulo	1	1	0
-7562559253628360494	-2784968839075022814	i don't wanna fuck you if you a dry hoe 😷	2016-11-3	1	1	x	x	x	1	0
5636376025450483347	-368160961790916074	deus tem uma mensagem pra vc url	2016-11-6	0	0	São Paulo	State of São Paulo	1	1	0
-5663498240099648204	2056118684949884877	é tempo de abrir os olhos e perceber que estamos a ser governados por amigos de terroristas . url	2016-11-7	x	x	x	x	0	x	0
2845521068705144118	-3713615541139458291	i just checked in at 7 - eleven with hashtag download today ! url	2016-11-9	1	0	x	x	x	0	0
-895465981062970838	-368160961790916074	user eu já mandei com a mãe dela do lado	2016-11-10	0	0	São Paulo	State of São Paulo	1	1	0
-8510910309976888351	2056118684949884877	parabéns , user ! a esperança reforça-se url url	2016-11-12	x	x	x	x	0	x	0
-5158888768721825162	2056118684949884877	rt user : o mundo entrou em colapso , o nacionalismo é que o vai reconstruir ! as marinas mortalhas , tremem de medo ! url	2016-11-12	x	x	x	x	0	x	0
-4620597405647710098	3273359544710789931	i hope that f stands for freak url	2016-11-13	x	x	x	x	x	x	0
-541137789155983724	2056118684949884877	rt user : o nosso presidente user é preciso renovar ! é preciso acreditar ! hashtag hashtag hashtag hashtag	2016-11-14	x	x	x	x	0	x	0
-1343744169004083309	2056118684949884877	leia a conversa da sábado com o presidente do pnr , user sobre o user url	2016-11-14	x	x	x	x	0	x	0
5404754455366100356	2056118684949884877	presidente user em entrevista ao jornal i hashtag hashtag hashtag hashtag url	2016-11-15	x	x	x	x	0	x	0
-9037138988242607103	-368160961790916074	olhando a bunda da ellen roche url	2016-11-18	0	0	São Paulo	State of São Paulo	1	1	1
8005800014673540172	2056118684949884877	pnr de um lado e todos os outros do outro url	2016-11-20	x	x	x	x	0	x	0
-3981098052269273223	2056118684949884877	terrorista marroquino recebia apoio financeiro do estado e viveu num centro social url	2016-11-23	x	x	x	x	0	x	0
-3988682470614239709	2056118684949884877	rt user : quem vai ganhar com esta negociata ? quanto paga o contribuinte a mais ? já agora ... quem votou em user para pre …	2016-11-23	x	x	x	x	0	x	0
7342236838590422208	-368160961790916074	curtiu mais de 3 fotos da mesma pessoa , tá querendo comer	2016-11-25	0	0	São Paulo	State of São Paulo	1	1	0
8202901302954091369	2056118684949884877	é preciso travar a islamização da europa ... url	2016-11-25	x	x	x	x	0	x	0
195626535252166026	5889297131836085486	rt user : user they ain't made a name for this one yet 😭 too exclusive ..	2016-11-27	0	0	Chicago	Illinois	0	1	0
-5396955068443000069	2056118684949884877	a identidade não se vende url	2016-11-27	x	x	x	x	0	x	0
3992972025387429634	2056118684949884877	como posso ajudar o pnr ? url hashtag hashtag hashtag hashtag	2016-11-29	x	x	x	x	0	x	0
1865410737692824701	2056118684949884877	a petição que pede a despenalização da hashtag foi aprovado por unanimidade , na comissão parlamentar . vergonha ! url	2016-11-30	x	x	x	x	0	x	0
1885393536461659257	2056118684949884877	santa maria da feira recebeu o pnr no 1º de dezembro url hashtag hashtag hashtag	2016-12-3	x	x	x	x	0	x	0
-7616675551100064238	2056118684949884877	“ rapefugees ” : já começa em portugal … url hashtag hashtag hashtag	2016-12-7	x	x	x	x	0	x	1
-2180903052514735366	2056118684949884877	novela da cgd – ii url hashtag hashtag hashtag hashtag	2016-12-7	x	x	x	x	0	x	0
2488297177370046129	2056118684949884877	santa maria da feira terá candidatura do hashtag url hashtag hashtag hashtag url	2016-12-8	x	x	x	x	0	x	0
6006335776058659289	2056118684949884877	vai ser uma romaria ao allgarve para alldrugs ! texto de patrícia ferreira manguinhas url	2016-12-10	x	x	x	x	0	x	0
2442713101236339920	-368160961790916074	meu pau me representa	2016-12-15	0	0	São Paulo	State of São Paulo	1	1	0
5160412643920160162	2056118684949884877	este hashtag realmente ... que vergonha ! de facto , torna-se cada vez mais claro que é o hashtag de um lado e o sistema to … url	2016-12-16	x	x	x	x	0	x	0
